State,District,Market,Commodity,Variety,Grade,Min Price,Max Price,Modal Price
Kerala,Kottayam,Kuruppanthura,Ashgourd,Ashgourd,FAQ,2700.0,3600.0,3200.0
Kerala,Kottayam,Kuruppanthura,Banana,Palayamthodan,Medium,900.0,2000.0,1400.0
Kerala,Kottayam,Kuruppanthura,Banana,Poovan,Medium,5400.0,6500.0,6000.0
Kerala,Kottayam,Kuruppanthura,Banana,Robusta,Medium,2000.0,3000.0,2500.0
Kerala,Kottayam,Kuruppanthura,Banana - Green,Banana - Green,FAQ,4000.0,5000.0,4500.0
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,3600.0,4800.0,4000.0
Kerala,Kottayam,Kuruppanthura,Bhindi(Ladies Finger),Bhindi,FAQ,3500.0,4400.0,4000.0
Kerala,Kottayam,Kuruppanthura,Bitter gourd,Bitter Gourd,FAQ,5000.0,6800.0,6000.0
Kerala,Kottayam,Kuruppanthura,Brinjal,Brinjal,FAQ,3000.0,4000.0,3500.0
Kerala,Kottayam,Kuruppanthura,Carrot,Carrot,FAQ,7500.0,8600.0,8000.0
Kerala,Kottayam,Kuruppanthura,Coconut,Medium,FAQ,4000.0,5200.0,4500.0
Kerala,Kottayam,Kuruppanthura,Colacasia,Other,FAQ,6500.0,10000.0,8000.0
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),Cowpea (Veg),FAQ,5500.0,6800.0,6000.0
Kerala,Kottayam,Kuruppanthura,Cowpea(Veg),Other,FAQ,4500.0,5800.0,5000.0
Kerala,Kottayam,Kuruppanthura,Drumstick,Drumstick,FAQ,5500.0,6800.0,6000.0
Kerala,Kottayam,Kuruppanthura,Green Chilli,Green Chilly,FAQ,7500.0,8400.0,8000.0
Kerala,Kottayam,Kuruppanthura,Little gourd (Kundru),Other,FAQ,4500.0,5600.0,5000.0
Kerala,Kottayam,Kuruppanthura,Long Melon(Kakri),Other,FAQ,1500.0,2500.0,2000.0
Kerala,Kottayam,Kuruppanthura,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,3500.0,4600.0,4000.0
Kerala,Kottayam,Kuruppanthura,Onion,Big,FAQ,7000.0,8000.0,7600.0
Kerala,Kottayam,Kuruppanthura,Potato,Potato,FAQ,2500.0,3600.0,3000.0
Kerala,Kottayam,Kuruppanthura,Pumpkin,Pumpkin,FAQ,2500.0,3200.0,3000.0
Kerala,Kottayam,Kuruppanthura,Snakeguard,Snakeguard,FAQ,2500.0,3400.0,3000.0
Kerala,Kottayam,Kuruppanthura,Tapioca,Tapioca,FAQ,2500.0,3500.0,3000.0
Kerala,Kottayam,Kuruppanthura,Tomato,Other,FAQ,4500.0,5800.0,5000.0
Kerala,Kottayam,Kuruppanthura,Tomato,Tomato,FAQ,8000.0,13000.0,10000.0
Kerala,Kozhikode(Calicut),Kallachi,Amaranthus,Amaranthus,FAQ,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Amphophalus,Amphophalus,FAQ,5500.0,5900.0,5700.0
Kerala,Kozhikode(Calicut),Kallachi,Ashgourd,Ashgourd,FAQ,2200.0,2600.0,2400.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Nendra Bale,Medium,5000.0,5400.0,5200.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Palayamthodan,Medium,2800.0,3200.0,3000.0
Kerala,Kozhikode(Calicut),Kallachi,Banana,Rasakathai,Medium,5300.0,5700.0,5500.0
Kerala,Kozhikode(Calicut),Kallachi,Beetroot,Beetroot,FAQ,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Bitter gourd,Bitter Gourd,FAQ,5200.0,5600.0,5400.0
Kerala,Kozhikode(Calicut),Kallachi,Bottle gourd,Bottle Gourd,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Kallachi,Brinjal,Brinjal,FAQ,2600.0,3000.0,2800.0
Kerala,Kozhikode(Calicut),Kallachi,Cabbage,Cabbage,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,4800.0,5200.0,5000.0
Kerala,Kozhikode(Calicut),Kallachi,Cluster beans,Cluster Beans,FAQ,5600.0,6000.0,5800.0
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),Cowpea (Veg),FAQ,5300.0,5700.0,5500.0
Kerala,Kozhikode(Calicut),Kallachi,Drumstick,Drumstick,FAQ,3400.0,3800.0,3600.0
Kerala,Kozhikode(Calicut),Kallachi,Green Chilli,Green Chilly,FAQ,7300.0,7700.0,7500.0
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,2000.0,2400.0,2200.0
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,2400.0,2800.0,2600.0
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,1800.0,2200.0,2000.0
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,3400.0,3800.0,3600.0
Kerala,Malappuram,Kondotty,Amaranthus,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,Amla(Nelli Kai),Other,FAQ,3400.0,3600.0,3500.0
Kerala,Malappuram,Kondotty,Amphophalus,Other,FAQ,5400.0,5600.0,5500.0
Kerala,Malappuram,Kondotty,Apple,Other,Medium,12000.0,13000.0,12500.0
Kerala,Malappuram,Kondotty,Ashgourd,Other,FAQ,2100.0,2300.0,2200.0
Kerala,Malappuram,Kondotty,Banana - Green,Other,FAQ,4000.0,4200.0,4100.0
Kerala,Malappuram,Kondotty,Beetroot,Other,FAQ,2500.0,2700.0,2600.0
Kerala,Malappuram,Kondotty,Bhindi(Ladies Finger),Other,FAQ,3500.0,3700.0,3600.0
Kerala,Malappuram,Kondotty,Bitter gourd,Other,FAQ,5900.0,6100.0,6000.0
Kerala,Malappuram,Kondotty,Bottle gourd,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Brinjal,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Cabbage,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Malappuram,Kondotty,Carrot,Other,FAQ,6000.0,6200.0,6100.0
Kerala,Malappuram,Kondotty,Cauliflower,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Cluster beans,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Cowpea(Veg),Other,FAQ,4000.0,4200.0,4100.0
Kerala,Malappuram,Kondotty,Cucumbar(Kheera),Other,FAQ,1900.0,2100.0,2000.0
Kerala,Malappuram,Kondotty,Drumstick,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,French Beans (Frasbean),Other,FAQ,5800.0,6000.0,5900.0
Kerala,Malappuram,Kondotty,Garlic,Other,FAQ,14500.0,15500.0,15000.0
Kerala,Malappuram,Kondotty,Green Chilli,Other,FAQ,9000.0,9200.0,9100.0
Kerala,Malappuram,Kondotty,Lemon,Other,FAQ,3400.0,3600.0,3500.0
Kerala,Malappuram,Kondotty,Onion,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Malappuram,Kondotty,Potato,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Malappuram,Kondotty,Pumpkin,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Malappuram,Kondotty,Snakeguard,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Malappuram,Kondotty,Tapioca,Other,FAQ,3000.0,3200.0,3100.0
Kerala,Malappuram,Kondotty,Tomato,Other,FAQ,8900.0,9100.0,9000.0
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,1200.0,1500.0,1300.0
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Palakad,Pattambi,Banana,Nendra Bale,Medium,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Banana,Palayamthodan,Medium,3000.0,3500.0,3200.0
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Bhindi(Ladies Finger),Other,FAQ,3600.0,4000.0,3800.0
Kerala,Palakad,Pattambi,Bitter gourd,Other,FAQ,4600.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Bottle gourd,Other,FAQ,2000.0,2400.0,2200.0
Kerala,Palakad,Pattambi,Brinjal,Other,FAQ,1600.0,2000.0,1800.0
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,1690.0,2000.0,1800.0
Kerala,Palakad,Pattambi,Carrot,Carrot,FAQ,4800.0,5200.0,4900.0
Kerala,Palakad,Pattambi,Cauliflower,Other,FAQ,1600.0,2000.0,1800.0
Kerala,Palakad,Pattambi,Cluster beans,Cluster Beans,FAQ,3000.0,3400.0,3200.0
Kerala,Palakad,Pattambi,Colacasia,Other,FAQ,4500.0,5000.0,4800.0
Kerala,Palakad,Pattambi,Cowpea(Veg),Cowpea (Veg),FAQ,3600.0,4000.0,3800.0
Kerala,Palakad,Pattambi,Cucumbar(Kheera),Other,FAQ,900.0,1200.0,1000.0
Kerala,Palakad,Pattambi,Drumstick,Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Elephant Yam (Suran),Other,FAQ,4800.0,5200.0,4900.0
Kerala,Palakad,Pattambi,French Beans (Frasbean),Other,FAQ,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Green Avare (W),Other,FAQ,4000.0,4500.0,4200.0
Kerala,Palakad,Pattambi,Green Chilli,Green Chilly,FAQ,6500.0,7000.0,6800.0
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,5500.0,6000.0,5800.0
Kerala,Palakad,Pattambi,Lime,Other,Large,4000.0,4500.0,4200.0
Kerala,Palakad,Pattambi,Little gourd (Kundru),Other,FAQ,2600.0,3000.0,2800.0
Kerala,Palakad,Pattambi,Mango,Other,Medium,5000.0,5500.0,5200.0
Kerala,Palakad,Pattambi,Onion,Big,FAQ,2000.0,2200.0,2100.0
Kerala,Palakad,Pattambi,Onion,Small,FAQ,8500.0,9000.0,8800.0
Kerala,Palakad,Pattambi,Potato,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Palakad,Pattambi,Pumpkin,Other,FAQ,1300.0,1500.0,1400.0
Kerala,Palakad,Pattambi,Snakeguard,Other,FAQ,1600.0,2000.0,1800.0
Kerala,Palakad,Pattambi,Sweet Potato,Other,FAQ,1800.0,2000.0,1900.0
Kerala,Palakad,Pattambi,Tapioca,Other,FAQ,2500.0,3000.0,2800.0
Kerala,Thirssur,Chelakkara,Amaranthus,Other,FAQ,2400.0,2600.0,2500.0
Kerala,Thirssur,Chelakkara,Ashgourd,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Banana - Green,Other,FAQ,4500.0,4800.0,4600.0
Kerala,Thirssur,Chelakkara,Beetroot,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Thirssur,Chelakkara,Bhindi(Ladies Finger),Other,FAQ,4000.0,4500.0,4200.0
Kerala,Thirssur,Chelakkara,Bitter gourd,Other,FAQ,4500.0,4800.0,4600.0
Kerala,Thirssur,Chelakkara,Brinjal,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Cabbage,Other,FAQ,2400.0,2800.0,2500.0
Kerala,Thirssur,Chelakkara,Carrot,Other,FAQ,8000.0,8500.0,8200.0
Kerala,Thirssur,Chelakkara,Cauliflower,Other,FAQ,4500.0,4800.0,4600.0
Kerala,Thirssur,Chelakkara,Coconut Seed,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Cowpea(Veg),Other,FAQ,3400.0,3800.0,3500.0
Kerala,Thirssur,Chelakkara,Cucumbar(Kheera),Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Drumstick,Other,FAQ,9000.0,9500.0,9200.0
Kerala,Thirssur,Chelakkara,Elephant Yam (Suran),Other,FAQ,4000.0,4400.0,4200.0
Kerala,Thirssur,Chelakkara,Ginger(Green),Other,FAQ,10000.0,13000.0,12000.0
Kerala,Thirssur,Chelakkara,Green Chilli,Other,FAQ,3500.0,3800.0,3600.0
Kerala,Thirssur,Chelakkara,Mango (Raw-Ripe),Other,FAQ,3400.0,3509.0,3500.0
Kerala,Thirssur,Chelakkara,Onion,Other,FAQ,2490.0,2500.0,2500.0
Kerala,Thirssur,Chelakkara,Potato,Other,FAQ,2800.0,3000.0,2900.0
Kerala,Thirssur,Chelakkara,Pumpkin,Other,FAQ,2500.0,2800.0,2600.0
Kerala,Thirssur,Chelakkara,Snakeguard,Other,FAQ,2400.0,2500.0,2500.0
Kerala,Thirssur,Chelakkara,Tapioca,Other,FAQ,3000.0,3500.0,3200.0
Kerala,Thirssur,Chelakkara,Tomato,Other,FAQ,9000.0,9500.0,9200.0
Kerala,Thirssur,Kodungalloor,Tapioca,Other,FAQ,2000.0,2000.0,2000.0
Kerala,Thirssur,Mattathur,Banana,Nendra Bale,Medium,3800.0,4300.0,4000.0
Kerala,Thirssur,Mattathur,Banana,Palayamthodan,Medium,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Banana,Robusta,Medium,1500.0,2000.0,1800.0
Kerala,Thirssur,Mattathur,Cucumbar(Kheera),Cucumbar,FAQ,2000.0,3000.0,2500.0
Kerala,Thirssur,Mattathur,Tapioca,Tapioca,FAQ,2000.0,2000.0,2000.0
Tamil Nadu,Ariyalur,Andimadom,Black Gram Dal (Urd Dal),Black Gram Dal,FAQ,7000.0,7987.0,7500.0
Tamil Nadu,Ariyalur,Andimadom,Gingelly Oil,Gingelly Oil,FAQ,16000.0,16674.0,16200.0
Tamil Nadu,Ariyalur,Andimadom,Groundnut,Other,FAQ,10875.0,11011.0,10911.0
Tamil Nadu,Ariyalur,Andimadom,Maize,Other,FAQ,2235.0,2235.0,2235.0
Tamil Nadu,Ariyalur,Andimadom,Paddy(Dhan)(Common),Other,FAQ,1724.0,2100.0,2050.0
Tamil Nadu,Coimbatore,Anaimalai,Arecanut(Betelnut/Supari),api,FAQ,19000.0,21200.0,20000.0
Tamil Nadu,Coimbatore,Anaimalai,Coconut,Other,FAQ,2270.0,2430.0,2340.0
Tamil Nadu,Coimbatore,Madathukulam,Coconut,Coconut,FAQ,2000.0,2150.0,2050.0
Tamil Nadu,Coimbatore,Madathukulam,Maize,Other,FAQ,2100.0,2300.0,2200.0
Tamil Nadu,Coimbatore,Madathukulam,Paddy(Dhan)(Common),Other,FAQ,2040.0,2060.0,2050.0
Tamil Nadu,Coimbatore,Negamam,Coconut,Other,FAQ,1800.0,2400.0,2000.0
Tamil Nadu,Coimbatore,Pongalur,Copra,Milling Copra,FAQ,6840.0,7750.0,7520.0
Tamil Nadu,Coimbatore,Thiruppur,Coconut,Coconut,FAQ,1635.0,2535.0,2135.0
Tamil Nadu,Coimbatore,Udumalpet,Coconut,Other,FAQ,1900.0,2100.0,2000.0
Tamil Nadu,Coimbatore,Udumalpet,Copra,other,FAQ,5869.0,7010.0,6500.0
Tamil Nadu,Coimbatore,Udumalpet,Maize,Hybrid Red (Cattle Feed),FAQ,2220.0,2300.0,2250.0
Tamil Nadu,Cuddalore,Cuddalore,Paddy(Dhan)(Common),ADT 37,FAQ,1828.0,1828.0,1828.0
Tamil Nadu,Cuddalore,Cuddalore,Paddy(Dhan)(Common),AST 16,FAQ,1572.0,1589.0,1572.0
Tamil Nadu,Dindigul,Gopalpatti,Coconut,Other,FAQ,1550.0,2150.0,1750.0
Tamil Nadu,Dindigul,Oddunchairum,Bottle gourd,Bottle Gourd,FAQ,350.0,500.0,460.0
Tamil Nadu,Dindigul,Vadamadurai,Coconut,Medium,FAQ,1900.0,2100.0,2000.0
Tamil Nadu,Erode,Alangeyam,Maize,Other,FAQ,2331.0,2370.0,2350.0
Tamil Nadu,Erode,Dharapuram,Groundnut,Balli/Habbu,FAQ,7420.0,7880.0,7700.0
Tamil Nadu,Erode,Gobichettipalayam,Copra,other,FAQ,7878.0,8025.0,7960.0
Tamil Nadu,Erode,Vellakkoil,Sunflower,Other,FAQ,4911.0,5539.0,5192.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),ADT 43,FAQ,2016.0,2076.0,2046.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),AST 16,FAQ,2093.0,2153.0,2123.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),Ponni,FAQ,2555.0,2615.0,2585.0
Tamil Nadu,Madurai,Madurai,Paddy(Dhan)(Common),Sona,FAQ,2786.0,2846.0,2816.0
Tamil Nadu,Madurai,Thirumangalam,Cotton,MCU 5,FAQ,5000.0,5350.0,5200.0
Tamil Nadu,Madurai,Thirumangalam,Cotton,Other,FAQ,5700.0,6000.0,5850.0
Tamil Nadu,Madurai,Thirumangalam,Jowar(Sorghum),Red,FAQ,3800.0,4000.0,3950.0
Tamil Nadu,Madurai,Thirumangalam,Paddy(Dhan)(Common),ADT 43,FAQ,1700.0,2000.0,1900.0
Tamil Nadu,Madurai,Thirumangalam,Paddy(Dhan)(Common),Ponni,FAQ,1800.0,2200.0,2050.0
Tamil Nadu,Nagercoil (Kannyiakumari),Monday Market,Rubber,Other,FAQ,10000.0,14500.0,12000.0
Tamil Nadu,Namakkal,Namagiripettai,Copra,other,FAQ,5500.0,7400.0,6450.0
Tamil Nadu,Namakkal,Namagiripettai,Maize,Other,FAQ,2303.0,2310.0,2307.0
Tamil Nadu,Namakkal,Namagiripettai,Turmeric,Finger,FAQ,9119.0,10555.0,9837.0
Tamil Nadu,Namakkal,Namakkal,Coconut,Coconut,FAQ,1800.0,2000.0,1900.0
Tamil Nadu,Namakkal,Namakkal,Groundnut,Other,FAQ,7300.0,7500.0,7400.0
Tamil Nadu,Namakkal,Rasipuram,Copra,other,FAQ,6600.0,7000.0,6800.0
Tamil Nadu,Namakkal,Tiruchengode,Turmeric,Bulb,FAQ,11040.0,13709.0,12375.0
Tamil Nadu,Namakkal,Tiruchengode,Turmeric,Finger,FAQ,12462.0,16333.0,14397.0
Tamil Nadu,Namakkal,Velur,Copra,other,FAQ,5710.0,8129.0,8020.0
Tamil Nadu,Salem,Attur,Copra,other,FAQ,6580.0,6799.0,6660.0
Tamil Nadu,Salem,Karumanturai,Coconut,Other,FAQ,2050.0,2300.0,2100.0
Tamil Nadu,Salem,Omalur,Copra,other,FAQ,5875.0,7400.0,7075.0
Tamil Nadu,Salem,Salem,Cotton,Other,FAQ,6000.0,6325.0,6200.0
Tamil Nadu,Salem,Thalaivasal,Groundnut,Other,FAQ,6730.0,7420.0,6940.0
Tamil Nadu,Thanjavur,Vallam,Paddy(Dhan)(Common),B P T,FAQ,1800.0,2000.0,1900.0
Tamil Nadu,Theni,Bodinayakkanur,Coconut,Medium,FAQ,2400.0,2800.0,2600.0
Tamil Nadu,Theni,Bodinayakkanur,Cotton,Other,FAQ,7000.0,8200.0,7600.0
Tamil Nadu,Theni,Bodinayakkanur,Paddy(Dhan)(Common),Other,FAQ,1700.0,1860.0,1760.0
Tamil Nadu,Theni,Chinnamanur,Banana,Poovan,Medium,2200.0,2800.0,2600.0
Tamil Nadu,Theni,Chinnamanur,Banana,Red Banana,Medium,4400.0,4800.0,4600.0
Tamil Nadu,Theni,Chinnamanur,Coconut,Medium,FAQ,2400.0,2800.0,2600.0
Tamil Nadu,Theni,Chinnamanur,Paddy(Dhan)(Common),Other,FAQ,1700.0,1840.0,1770.0
Tamil Nadu,Theni,Theni,Bajra(Pearl Millet/Cumbu),Small,FAQ,2490.0,2580.0,2535.0
Tamil Nadu,Theni,Theni,Cotton,MCU 5,FAQ,5400.0,5600.0,5500.0
Tamil Nadu,Theni,Theni,Jowar(Sorghum),Jowar ( White),FAQ,3930.0,4130.0,4030.0
Tamil Nadu,Theni,Theni,Maize,Hybrid,FAQ,2230.0,2380.0,2305.0
Tamil Nadu,Theni,Theni,Paddy(Dhan)(Common),Other,FAQ,1630.0,1760.0,1695.0
Tamil Nadu,Thiruvannamalai,Vettavalam,Paddy(Dhan)(Common),Other,FAQ,1697.0,1759.0,1728.0
Tamil Nadu,Villupuram,Kallakurichi,Gingelly Oil,Other,FAQ,13611.0,14749.0,14180.0
Tamil Nadu,Villupuram,Kallakurichi,Groundnut,Other,FAQ,10345.0,10811.0,10578.0
Tamil Nadu,Villupuram,Kallakurichi,Maize,Other,FAQ,1793.0,2283.0,2038.0
Tamil Nadu,Villupuram,Manalurpet,Black Gram (Urd Beans)(Whole),Other,FAQ,6300.0,6510.0,6453.0
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),ADT 37,FAQ,1547.0,1573.0,1573.0
Tamil Nadu,Villupuram,Manalurpet,Paddy(Dhan)(Common),Other,FAQ,1364.0,1364.0,1364.0
Tamil Nadu,Villupuram,Thirukovilur,Black Gram (Urd Beans)(Whole),Other,FAQ,8160.0,8160.0,8160.0
Tamil Nadu,Villupuram,Thirukovilur,Groundnut,Other,FAQ,9236.0,10674.0,10500.0
Tamil Nadu,Villupuram,Thirukovilur,Hybrid Cumbu,Other,FAQ,2370.0,2569.0,2460.0
Tamil Nadu,Villupuram,Thirukovilur,Maize,Other,FAQ,2060.0,2287.0,2190.0
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),ADT 37,FAQ,1713.0,1839.0,1759.0
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),ADT 43,FAQ,1693.0,1763.0,1713.0
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),I.R. 50,FAQ,1720.0,1793.0,1767.0
Tamil Nadu,Villupuram,Thirukovilur,Paddy(Dhan)(Common),Other,FAQ,1705.0,1924.0,1760.0
Tamil Nadu,Villupuram,Thirukovilur,Ragi (Finger Millet),Other,FAQ,2169.0,4339.0,3210.0
Tamil Nadu,Villupuram,Thirukovilur,"Sesamum(Sesame,Gingelly,Til)",Other,FAQ,6875.0,17261.0,15375.0
Tamil Nadu,Villupuram,Thirukovilur,T.V. Cumbu,Other,FAQ,7389.0,7589.0,7450.0
Tamil Nadu,Villupuram,Thirukovilur,Thinai (Italian Millet),Other,FAQ,4339.0,4339.0,4339.0
Tamil Nadu,Villupuram,Thiryagadurgam,Black Gram (Urd Beans)(Whole),Other,FAQ,7389.0,7389.0,7389.0
Tamil Nadu,Villupuram,Thiryagadurgam,Paddy(Dhan)(Common),ADT 37,FAQ,1725.0,1725.0,1725.0
Tamil Nadu,Villupuram,Thiryagadurgam,Paddy(Dhan)(Common),Other,FAQ,1755.0,2252.0,1787.0
Tamil Nadu,Villupuram,Thiryagadurgam,Paddy(Dhan)(Common),Super Ponni,FAQ,1779.0,2692.0,1881.0
Tamil Nadu,Villupuram,Thiryagadurgam,Paddy(Dhan)(Common),White Ponni,FAQ,1885.0,2692.0,2445.0
Tamil Nadu,Villupuram,Thiryagadurgam,T.V. Cumbu,Other,FAQ,5000.0,5000.0,5000.0
Andhra Pradesh,Guntur,Tenali,Black Gram (Urd Beans)(Whole),Black Gram (Whole),FAQ,8100.0,8300.0,8200.0
Andhra Pradesh,Guntur,Tenali,Lemon,Lemon,FAQ,1400.0,2500.0,1800.0
Andhra Pradesh,Kurnool,Atmakur,Maize,Hybrid/Local,FAQ,1962.0,1962.0,1962.0
Andhra Pradesh,Kurnool,Atmakur,Paddy(Dhan)(Common),Sona Mahsuri,FAQ,2040.0,2040.0,2040.0
Bihar,Kishanganj,Bahadurganj,Banana,Amruthapani,Medium,2300.0,2500.0,2400.0
Bihar,Kishanganj,Bahadurganj,Bhindi(Ladies Finger),Bhindi,FAQ,1800.0,2000.0,1900.0
Bihar,Kishanganj,Bahadurganj,Bitter gourd,Bitter Gourd,FAQ,2400.0,2600.0,2500.0
Bihar,Kishanganj,Bahadurganj,Brinjal,Arkasheela Mattigulla,FAQ,2400.0,2600.0,2500.0
Bihar,Kishanganj,Bahadurganj,Cabbage,Cabbage,FAQ,2000.0,2200.0,2100.0
Bihar,Kishanganj,Bahadurganj,Green Chilli,Green Chilly,FAQ,4000.0,4500.0,4300.0
Bihar,Kishanganj,Bahadurganj,Onion,1st Sort,FAQ,1800.0,2000.0,1900.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Beans,Beans (Whole),FAQ,1600.0,3000.0,2400.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Beetroot,Beetroot,FAQ,1500.0,2400.0,2000.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Brinjal,Other,FAQ,500.0,1000.0,750.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Brinjal,Round/Long,FAQ,600.0,1200.0,900.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Cabbage,Cabbage,FAQ,500.0,1200.0,900.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Carrot,Carrot,FAQ,2000.0,2500.0,2300.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Cucumbar(Kheera),Cucumbar,FAQ,400.0,500.0,450.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Green Chilli,Green Chilly,FAQ,4500.0,6500.0,5500.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Knool Khol,Knool Khol,FAQ,1500.0,2000.0,1700.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Raddish,Raddish,FAQ,1200.0,1600.0,1400.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,1500.0,2600.0,2100.0
Karnataka,Chamrajnagar,Chamaraj Nagar,Tomato,Tomato,FAQ,3000.0,9000.0,8000.0
Karnataka,Kolar,Kolar,Tomato,Tomato,FAQ,3330.0,12670.0,7330.0
Karnataka,Kolar,Mulabagilu,Tomato,Tomato,FAQ,2666.0,11333.0,6000.0
Karnataka,Tumkur,Tiptur,Copra,Copra,FAQ,8500.0,9800.0,9800.0
Kerala,Alappuzha,Aroor,Amphophalus,Amphophalus,FAQ,5000.0,5200.0,5100.0
Kerala,Alappuzha,Aroor,Ashgourd,Other,FAQ,2000.0,2200.0,2100.0
Kerala,Alappuzha,Aroor,Banana,Nendra Bale,Medium,4900.0,5100.0,5000.0
Kerala,Alappuzha,Aroor,Banana,Palayamthodan,Medium,3000.0,3200.0,3100.0
Kerala,Alappuzha,Aroor,Banana,Robusta,Medium,2500.0,2700.0,2600.0
Kerala,Alappuzha,Aroor,Banana - Green,Banana - Green,FAQ,3800.0,4000.0,3900.0
Kerala,Alappuzha,Aroor,Beetroot,Other,FAQ,4000.0,4200.0,4100.0
Kerala,Alappuzha,Aroor,Brinjal,Other,FAQ,3800.0,4000.0,3900.0
Kerala,Alappuzha,Aroor,Cabbage,Other,FAQ,2200.0,2400.0,2300.0
Kerala,Alappuzha,Aroor,Capsicum,Other,FAQ,9200.0,9400.0,9300.0
Kerala,Alappuzha,Aroor,Carrot,Other,FAQ,4900.0,5100.0,5000.0
Kerala,Alappuzha,Chengannur,Amphophalus,Other,FAQ,4800.0,5100.0,5000.0
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,2500.0,3000.0,2800.0
Kerala,Alappuzha,Chengannur,Banana - Green,Banana - Green,FAQ,4000.0,4800.0,4500.0
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,4300.0,4600.0,4400.0
Kerala,Alappuzha,Chengannur,Bhindi(Ladies Finger),Other,FAQ,3500.0,3800.0,3700.0
Kerala,Alappuzha,Chengannur,Bitter gourd,Other,FAQ,3900.0,4200.0,4000.0
Kerala,Alappuzha,Chengannur,Bottle gourd,Other,FAQ,1900.0,2200.0,2000.0
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,3400.0,3700.0,3500.0
